4901|"So one possibility would look like:   ""Thanks to a request by @akamud, there is now....""  ""Thanks to an idea from @akamud, there is now...""  ""Thanks to a contribution from @akamud, there is now....""  ""Thanks to a suggestion from @akamud, and code contributions from X and Y, there is now....""  It's about recognising the behaviours that you want repeated in a visible way. People will get ideas from seeing that..."
4902|Hello, I'm having the same issues, already followed the [Stackoverflow](http://stackoverflow.com/questions/32639393/authentication-failed-on-the-git-remote) post but it didn't work.   I don't have any problem with editing the code in VSC and then using the CLI or the GitHub desktop to sync my repos but It would be great if this issue is solved, the last update didn't solved it.  thanks
4903|Makes sense. The only solution I can see is to frequently perform backups of the file so that a state can be restored later.
4904|https://github.com/Microsoft/vscode/issues/1161 is related and having a backup solution would fix both things.
4905|+1 @TurkeyMan
4906|"In the VS Code team, we have been working without tabs and without working files since the beginning (4 years) and we are not missing anything. So, personally I do agree that the working files section is wasted space and I keep that section collapsed. However, we also work with auto save enabled and usually do not care about dirty files. Working files was introduced primarily to give dirty and untitled files a place to show up. Later on we decided that it was also a useful place to help people that are missing traditional tabs because it is a similar representation, just in another UI way.  We do reserve space above the editor to show file information and actions. One could argue this space is the same space needed for tabs. But my argument against tabs is, that typically the horizontal space is not enough to show the list of working files because you quickly end up with this:  <img width=""476"" alt=""screen shot 2015-12-24 at 09 28 30"" src=""https://cloud.githubusercontent.com/assets/900690/11991993/be37422a-aa20-11e5-8542-5b78672504e8.png"">  This is the nightmare we try to prevent: You need to scroll left and right through the list of tabs to find the files you want. Tabs only work good as long as you do not have more tabs open than can be displayed horizontally. Once a tab gets small enough so that the file name is hidden, you need to start closing other tabs only to see what is going on.   Now, obviously working files has a similar problem, just in another dimension. That is why we in the team typically just use `Ctrl+Tab` for everything and don't care about what is opened or not.   To summarize: working files is not our answer to replace tabs, it is rather the combination of working files and `Ctrl+Tab`. And our team is more or less 100% on just using `Ctrl+Tab` and nothing else."
4907|Duplicate of #105?
4908|Not sure if this is because of wrapping logic or something else, starting with @isidorn
4909|Not sure I follow the issue, please follow up @isidorn
4910|We leave the search results because you might want to start a new search based on some results. There is still an action to clear the search results in the top right corner.
4911|@TurkeyMan please give an example what you want.   PS: I am not sure why you say vs-proper, it is fine to say VS and everyone in the team will understand.
4912|@weinand fyi
4913|@unnamedcrewman out of curiosity, does it work if you bind a simpler shortcut that is not yet taken by VS Code?  @alexandrudima fyi
4914|Yup.
4915|The delay is now configurable from the new `files.autoSaveAfterDelay` setting.
4916|"This can now be configured with the new `""files.autoSave"": ""onFocusChange""` setting."
4917|This has landed and will be available in the January release. Two new settings are available: `files.autoSaveAfterFocusChange` and `files.autoSaveAfterDelay`.
4918|Your image appears to be unnecessarily exaggerating the issue; unrealistically narrow window, diagonal tab edges, way too much text in the tab, dot on the right ;) vs-proper nails the tabs beautifully, and there's no reason not to roll with small discreet tabs as it does.  I'm a very liberal Ctrl-Tab user when it's applicable, but you can't use Ctrl-Tab unless you're actively editing no more than 2 or 3 files. I have a suspicion that your opinion on this matter may be quite biased towards your particular project, and that might include a language bias. In C/C++ the typical number of working files is doubled or tripled when you accept there is a `.h`, and in my case, often a `.inl` complementing every `.cpp`. Ctrl-Tab is less effective in this scenario, and you tend to use Ctrl-~ instead (toggle cpp/h; which I have also posted a feature request for), in conjunction with tab management. Or consider Java, where every class - no matter how small - is required to live in its own file.  In my current day-to-day I often have a working set of 10s of files, Ctrl-Tab is no use to me when I'm working this way. The most practical workflow is 2-4 editor windows, and a couple of tabs per window. I didn't choose this layout because because I love it; it simply emerged, because it's the most efficient workspace layout for this particular job.
4919|Okay, it seemed to me like VS is ambiguous now.  I just want to be able to flip platform and config with a selectbox, exactly like in VS. My projects often span 4-5 platforms, and have at least 3 configurations per platform. If that matrix could be configured in the project's `settings.json`, and then `tasks.json` could refer to those variables, it would be possible to configure convenient multi-platform workflows, which is one of VS's most valuable features.
4920|Thanks,@jrieken.
4921|"@silverbp yes, we've removed the address attribute because earlier versions of node did not support external addresses and it was confusing users. I've created https://github.com/Microsoft/vscode-node-debug/issues/32 to add the ""address"" attribute back for the January drop."
4922|One more update, although that's probably not too surprising: The file was saved on an NTFS partition.
4923|@TurkeyMan VSCode and the debug architecture are extensible and open source. Expect that native debugging will come as additional extensions.
4924|"Sorry, one more: Code also allows me to save files with a trailing space or using reserved names like (tested by launching code.bat with the filename as a parameter, ie. `code.bat ""test ""`)  nul, com1, com2, com3, com4, com5, com6, com7, com8, com9, lpt1, lpt2, lpt3, lpt4, lpt5, lpt6, lpt7, lpt8, lpt9, con, conIN$, conOUT$, prn, clock$  I'm sure there are more DOS devices that cannot be used as a filename under Windows but I can't remember all of them and I can't find a proper list right now either.  Even though NTFS doesn't really care there are only very few programs that are able to use those files. So far the only ""built-in"" way I found is using powershell and prefixing the paths with \\?\ but at least on Windows 7 not even the explorer or the command line use the unicode API which means that those file names prove to be problematic and should be avoided."
4925|@mattblagden thanks for the info, appreciated!
4926|@bpasero   I went into the node/libuv source code to see exactly how `rename` is implemented: It seems that in windows it is [using the `MoveFileExW` API call](https://github.com/libuv/libuv/blob/bddd6a8489e4c8cf47841de6f05becd99fc06f3e/src/win/fs.c#L1215) (with the `MOVEFILE_REPLACE_EXISTING` flag), documented [here](https://msdn.microsoft.com/en-us/library/aa365240%28v=vs.85%29.aspx), so at least in windows, it may actually support moving between different volumes, though that is highly unlikely to be atomic (there's also the [`MoveFileTransacted`](https://msdn.microsoft.com/en-us/library/windows/desktop/aa365241%28v=vs.85%29.aspx) but I don't think it is supported by node). In any case, in unix (this includes mac I believe) it simply uses the [`rename` call](https://github.com/libuv/libuv/blob/bddd6a8489e4c8cf47841de6f05becd99fc06f3e/src/unix/fs.c#L816) which probably doesn't work across volumes.  One thing that's interesting is how exactly would the rename/move be 'transparently' supported in the editor itself. I mean, since a new file is written and then moved on top the old file, an existing file descriptor would still point to the old file (the old file would only be truly deleted once the file descriptor is released). I'm guessing that the editor is opening and closing the file on each save? (or using the `writeFile`, `readFile` functions in the node API?).  Another thing is how to handle multiple pending saves to a file. Since `fsync` may take a while there could be a situation (especially when auto-save is enabled) where multiple pending overwrites are happening at the same time. So I guess the temporary file would need to be timestamped like `MySourceFile.ts.1450956207523_temp` (I'm using a millisecond epoch timestamp here since multiple saves could happen during the same second).  Another issue to be tested is how watcher tools interact with these quick deletion and moves, do they consider them as file updates or a new file creation? (this may vary between watchers). Also, if an external program happens to have a live file descriptor to the file, even for a fraction of a second while an atomic save is in progress, then it will not be notified of any changes to it and a write to the file may result in an error or data loss (the file descriptor they hold is basically referencing a 'phantom' file which at that point isn't referenced by any directory).
4927|ignore this issue, i just went to look in the code and found something about auto saving, Immediately saw that I am working on an earlier version 0.10.3, so After updating I noticed this is no longer an issue as it was fixed in #466
4928|@glen-84 I don't see why not, it's just a matter of getting the CSS right and adding in names for it.
4929|An alternative to atomic file overwrites is to simply keep a timestamped backup for files that are frequently being edited, in some dedicated location (say: in the application data folder). There are should be at least one valid backup of the file at any given time. For example:  ``` For MySourceFile.ts:  MySourceFile.ts.backup_1450966677534 ```  After every new backup is created and flushed to disk with `fsync` (an atomic write/rename/flush sequence would be needed here), the oldest one of the existing backups is deleted.  One issue is, since I'm assuming the preferred constraint is to to store and match the full path of the file to the correct backup, even if the backup is stored in a different directory (or even a different volume). That's actually quite easy, instead of using a complicated scheme to store file metadata somewhere, simply hash the full path of the file (including the drive, directory path and file name) and name the backup by that hash:  ``` For 'C:\My Dev Directory\My Project\MySourceFile.ts' the backup filename would be:  ee1eb030124f7aa68fa740b5ce89b4060396b3a7_1450966677534 ```  (the hex string is the SHA1 of the complete path of the file)  To restore a backup the IDE could add an option when right clicking the file in the editor and then selecting something like 'Restore from latest backup' (if a backup is unavailable the option could be grayed or not appear at all). Then the user would be notified of the exact date and time of the backup and asked whether to proceed (this action should preferably be undo-able).  **Edit:** Perhaps the _1450966677534 suffix is not really needed so it would simply apply atomic overwrites on the latest backup and the backup timestamp would be derived by the file modification time.  **Edit 2:** The automated backups could even be applied to unsaved files, and the editor can then compare the file date of the actual file to its backup. If the backup is newer it may ask something like 'a unsaved version of the file has been automatically stored, would you like to load it?' (I'm aware auto-save should cover some of the scenarios where this is useful, but I guess not everyone use it. In any case, the backup approach provides an advantage on the atomic save approach for this matter).
4930|Yes, we do use `fs.writeFile()` API of node to save a file and we never leave any file handles open. We also avoid any parallel access to files when writing, so I do not think this would be an issue.   Using the atomic write strategy is not a 100% guarantee to never loose data, but it reduces the chance of a failing write.   Watchers would receive a delete and create event and some are smart enough to convert this into a change event, but there is no guarantee. Code itself will convert to change events, but other watchers might not and get confused.  I think doing a backup of the file in some other location is the only good solution. The question is wether to enable this by default or not. I know that Atom is now optionally providing a setting to enable backups of files.
4931|You are likely on a german or swiss keyboard layout. If so, please assign a keyboard short cut to these commands manually.
