101|Unsaved files should be preserved on quit (hot exit)
102|Environment variables are not being defined while debugging
103|Tabs don't update column counter
104|[markdown] Markdown lists aren't being themed correctly
105|Enable code folding and collapsing
106|VMW Workstation: VS Code hits 97% CPU and won't start for a couple of minutes
107|File Language is not persisted when file is closed and reopened
108|Feature: SSL Settings
109|"License - clarify the ""Data"" section"
110|Middle click paste doesn't work on Linux
111|Extension API: cursor position (determining current location and moving it)
112|Debug Console: Copy multiple lines
113|[stylus] Add Stylus language support
114|Keybinding: Allow colon to be a valid keybinding
115|Odd code in vscode/src/vs/editor/common/modes/lineStream.ts
116|ASP.NET 5 rc1 application showing unresolved items
117|RST language support
118|Support running extension tests through cmd line
119|TypeScript: Code styling broken when no EOL semi-colons
120|Polymorphic this (TS 1.7)
121|Add Python support
122|Regression: editor text is blurry on Linux with 125% text scaling
123|Improve the explorer view to match full VS design
124|fix for #39
125|Goto Symbol doesn't show all functions defined inside the file.
126|Mac Omnisharp Error on RC1
127|Provide option to opt out of line ending normalisation for files
128|build fails on Windows
129|Unclosed Single/Double Quotes in Template Strings Break Syntax Highlighting
130|[angular] Syntax highlight for inline HTML templates
131|"[less] mixins ""{ expected"" errors"
132|Add Symbol navigation for PHP
133|[javascript] Bring back ES6 syntax highlighting support
134|Missing release script
135|代码提示功能还不行
136|Error with unresolved dependencies
137|install golang plugin failed
138|Menus not responsive on Windows 10
139|Crush if dragging a large file to open
140|JSX language support - more than colors
141|Can VS code will support more theme or theme package?
142|'omnisharp:fixscripts' errored  ReferenceError: Promise is not defined
143|"Request feature ""Integrated terminal"""
144|TextEdit[] returned from provideDocumentFormattingEdits doesn't behave correctly?
145|Bad Default/Regression: C++ .h headers colored as C files
146|How to install plugins!!
147|Developer Tools: node.js api error
148|[c++] C++ syntax highlighting inconsistent in 0.10.0
149|output window - crashes under load.
150|Feature request: more complete git integration
151|Support undo and redo in input fields
152|Global Typings?
153|When can support Razor IntelliSense in ASP.NET 5?
154|Changes to Emmet snippets.json lost after update
155|How to install plugins behind a proxy with a self-signed certificate?
156|Find symbols, find references, format code does not work on Ubuntu 15.04
157|The 0.10.1 update cover the file what I edited the snippets.json in the Emmet. So I need to edit it again. Is it can improve?
158|Snippet variables not detected after double backslash
159|Bring Code window to foreground when opening a file from the command line and reusing existing window
160|Visual Studio Code is no longer responding
161|[php] missing user code auto-complete on 0.10.1
162|Typing in the editor is very laggy on Linux
163|Show the application window as soon as possible
164|Better drag and drop / clipboard integration of files across applications
165|Remove dependency to atom-shell-installer-assets
166|Menus wrongly positioned when using multiple monitors
167|Windows 10: window not put to foreground in all cases
168|Application Architecture
169|"Ambiguous ""Cannot invoke an expression"" hint"
170|"""PreLaunchTask"" is not finished before the launching starts"
171|I can't bind one key with two or more commands in keybindings.json
172|Mac: Auto-update prevents to store settings of session
173|OSX El Capitan: Code crashes on quit when in split full-screen mode
174|Syntax highlighting: Textmate grammars vs. inbuilt mechanism?
175|Diff editor: restore the action to quickly toggle between inline and normal diff
176|"""How to contribute""  docs details missing"
177|Crash when opening 50mb YAML file
178|Git status in File Explorer
179|Not auto complete for grammar only languages like C++, Python, CoffeeScript...
180|Fix bug #103
181|Wrong multiline parenthesis indent (JS)
182|Debug: click on breakpoint does not focus editor if already opened
183|Jump to matching bracket issue
184|Wrong comment indent in multiline expressions (TS, JS)
185|tasks not working as before
186|Proxy support for extensions #69
187|Tests occasionally fail spectacularly in OS X
188|Format action in XML files deletes spaces in content
189|Goto definition acts too early in some cases
190|Center screenshot in README
191|Specify which Node version is required to build VS code
192|Add support for font ligatures
193|OS X: no selection occurances in scrollbar (scroll-map) after ~260 lines
194|(JavaScript) Auto-complete for block comments doesn't work since 0.10.1
195|double click into watch expression or variable jumps up a little bit
196|Move gulpfile.* in the /build/ folder
197|[Debug] Console HTTP links match incorrectly
198|Keybindings using brackets (eg. indent) doesn't work with a Danish keyboard layout on Mac OSX
199|Install Extension: order on extension list
200|Ability to modify the Caret/Cursor
