11401|"Pushed a change that makes ""Close File"" close any active editor. After march we will revisit the confusing subtle difference between ""Close Editor"" and ""Close File""."
11402|@isidorn  @weinand  I resolved it.  There are two reasons that cause the issue: - response.body contains null element, for example  ``` javascript protected variablesRequest(response: DebugProtocol.VariablesResponse, args: DebugProtocol.VariablesArguments): void {      response.body = [         new Variable('name1', 'value1'),         null,  // null variable         new Value('name2', 'value2')     ] }     ... ``` - Variable's value is empty but it has a valid `ref`, for example  ``` javascript protected variablesRequest(response: DebugProtocol.VariablesResponse, args: DebugProtocol.VariablesArguments): void {      response.body = [         new Variable('name1', 'value1'),         new Value('name2', '', 1000),  // empty value, and its ref is 1000         new Variable('name3', 'value3'),     ] }     ... ```  I think VSCode should shoot these information instead of just show a spinner. Or it should handle these exceptions and shoot some warning information.
11403|In our company we would like to deploy for about 20 users VS Code, but we don't want to go to each PC and set for example the telemetry, or to hide js and js.map files, when there is a .ts file etc. ofc it's relatively short in terms of time, but it accumulates from time to time, new apps come, so there we got to run again etc. So therefor it would be handy to have the possibility to set propertys through Group policy or registry
11404|Also, there's not much value in them fading away. For file lists, you don't really know if a file has been removed or it's just that there's a hidden scroll bar to see more. #annoying
11405|i think the issue should be fixed by electron, Chrome has no problem.  so, u can set the monitor's scaling to 100%, and font size 20+, it‘s very clear, just look like MAC retina.
11406|+1
11407|@iHuahua that is definitely **not** a workaround. Having a Windows 10 installation on a 4k monitor without scaling is absolutely tedious to say the least (I'd like to preserve my eyesight for the next years...).
11408|Yeah. I extracted VSCode-linux-x64.zip to /root/VSCode-linux-x64,and  typed command(BTW,I am a root user.) : ln -s /root/VSCode-linux-x64/Code /usr/local/bin/code. I also have a question，dose vscode can only run on Ubuntu with desktop ?
11409|Pushed a change that allows to set a new setting `files.bom` to one of: - `preserve` (default): keep any existing UTF-8 BOM, but not add it - `insert`: always add a UTF-8 BOM - `remove`: always remove any found UTF-8 BOM
11410|I would expect that to work if you downloaded the stable build from the code.visualstudio.com homepage (the insiders build works a little different). Do you get any output from the program at all, any errors, or just nothing?  You can also try just directly calling `/root/VSCode-linux-x64/Code`, as all /usr/local/bin/code is suppose to be is a symlink to it.  RE your question: Do you mean other Linux distros? It works generally on Debain-based distros, I'm currently going through support on Red Hat now in #3603.
