24701|@dbaeumer I don't get TS5009, the build runs successfully for me. I had a colleague repeat the repro steps on his machine and he has the same results as I've written up in the OP.  I don't have `tsc` installed globally, not sure if that makes a difference?
24702|Thanks @Merott for chiming in. I use ⌘K very heavily too.  I would love to take this discussion to a point where it might be possible to detach the default bindings whenever the terminal is in focus (except perhaps one shortcut to focus back on the workbench) and only retain the platform-level shortcuts that deal specifically with the terminal. I'm not sure if that's possible, but I suppose that would be most ideal.
24703|I've just followed the repro steps on another machine (Windows 10, Node 6.2, VSCode 1.1) and got the same results again. Repros consistently for me so far on three machines now.
24704|"I can definitely sympathize, I'm not going to be happy unless I copy and paste in the terminal using <kbd>ctrl</kbd>+<kbd>shift</kbd>+<kbd>c</kbd> and <kbd>ctrl</kbd>+<kbd>shift</kbd>+<kbd>v</kbd> for example.  I'm not sure how the chord keybindings work exactly and what can override them, but there are conditions you can attach to keybindings, for example:  ``` { ""key"": ""escape"",                ""command"": ""cancelSelection"",                                      ""when"": ""editorHasSelection && editorTextFocus"" }, ```  A `terminalFocus` value seems like an ideal usage of the `when` property.  You can also [unbind keybindings as of v1.2.0](https://code.visualstudio.com/updates/May_2016#_workbench) which is another possible remedy.  So it's not possible right now to bind anything to ⌘K?"
24705|Great :smiley:
24706|![screen shot 2016-06-07 at 12 08 27](https://cloud.githubusercontent.com/assets/1794099/15854171/b45feada-2ca8-11e6-889e-6e1421559155.png)  I am now using the word definition knowledge each language provides. That results in better cuts.
24707|I think this should be dealt with sooner rather than later, right now the installation advice given on the marketplace is wrong because of this. Consider https://marketplace.visualstudio.com/items?itemName=AdamCaviness.theme-monokai-dark-soda  ![image](https://cloud.githubusercontent.com/assets/2193314/15854362/41815188-2c5e-11e6-9a60-8406e0822ac7.png)  ![image](https://cloud.githubusercontent.com/assets/2193314/15854373/54d8a0b0-2c5e-11e6-8826-e148b0f19a6e.png)
24708|yeah, seems like we jump to next [first](https://github.com/Microsoft/vscode/blob/master/src/vs/editor/contrib/goToDeclaration/browser/goToDeclaration.ts#L128) whatever that is ;-) I can wire in the same logic as for peek. Thanks for testing this and sorry for the oversight
24709|OK. Here is is again. Don't know what is going wrong here:  [6282-0.0.1.zip](https://github.com/Microsoft/vscode/files/302341/6282-0.0.1.zip)
24710|Github may be a good alternative for synchronize settings, either via personal repo or via a public gist
24711|@egamma I'm sorry. I'm late. And the latest version has no problem.
24712|"Starting from vscode 1.2.0 ""Suppress auto-closing of ' for rust"" works. I think the issue can be closed."
24713|"@prashaantt - I came to Github the log this issue myself, but I found this one 👍  - It shouldn't be necessary to disable all keybindings in terminal. In fact, I wouldn't want that.  This can really be simplified to changing the behaviour of the `⌘K` shortcut, to not initiate chord keybindings if it gets used as a normal shortcut. Then, the user can do this:  ``` js {     ""key"": ""cmd+k"",     ""command"": ""terminal.action.clear"",  // does not exist today     ""when"": ""terminalFocus""              // does not exist today   } ```  With the updated `⌘K` behaviour, the above would work just as you'd expect, and only in the context of the terminal. If you leave out the `when` property, your `⌘K` chord bindings will stop altogether. It's not wise, but it's a choice.  Thanks @Tyriar for reopening the issue. And to answer your question, it seems that as of right now, `⌘K` can't be used as a keyboard shortcut, so the above would not be possible yet."
24714|pushed another change. question remains whether we should go the 'nearest' or 'next' location?
24715|I do have tsc installed globally. Will uninstall and try again.
24716|Yes - it is duplicated but for a reason. That is until recently is was hard to 'undo' a keybinding. We recently added that: #612. The setting is only left to not break existing configurations.
24717|When running vscode and starting the extension _F1 > 6282: Read Contents_ no output happens in the output window of vscode, but in codehelper. CodeHelper lists all files of type _.ts_ und _.js_ contained in my project. The output of the list takes several minutes, after that vscode hangs. Let me know if you need to see the output of codeHelper or if I should run additional test cases.
24718|Well, I reckon most projects use a similar structure with an `out` dir and a `src` dir. So nearest should yield the best experience.  Another approach (at least for the `out` dir example) would be to respect `search.exclude` and `files.exclude` to allow ppl to filter out those types of dirs.  I will test https://github.com/Microsoft/vscode/commit/befd6961f3f9e2aed7d1cf0e0d780add1af3f8bb with the next daily.
24719|By analyzing the blame information on this pull request, we identified @joaomoreno and @egamma to be potential reviewers
24720|Hi **@elemongw**, I'm your friendly neighborhood Microsoft Pull Request Bot (You can call me MSBOT). Thanks for your contribution!     <span>         In order for us to evaluate and accept your PR, we ask that you sign a contribution license agreement. It's all electronic and will take just minutes. I promise there's no faxing. https://cla.microsoft.com.     </span>  TTYL, MSBOT;
24721|**@elemongw**, Thanks for signing the contribution license agreement so quickly! Actual humans will now validate the agreement and then evaluate the PR. <br />Thanks, MSBOT;
24722|Actually there's 1 extension supports this, it uses github to sync settings.  https://marketplace.visualstudio.com/items?itemName=Shan.code-settings-sync
24723|what i don't understand is where is VS Code pulling the execution policy from?  if i run powershell.exe -noprofile or ise -noprofile they both show get-executionpolicy as remotesigned. But with powershell set as the default integrated shell based on @be5invis settings (without the executionpolicy switch) it shows as restricted.
24724|@Tyriar Yes, `-l` flag, that's all it needs. Also i won't edit the `.bashrc` but put all changes in `.bash_profile` in order to have compatibility with OSX systems, i have my `.bash_profile` in a repo that saves the changes so that i get similar behaviour in both OSX and Ubuntu, same aliases and OS dependent commands.
24725|@coreh Awesome workaround, how didn't i tough about it?
24726|I agree.  The lack of Emmet full support is one of the main reasons why Code is not my daily driver when it comes to editing.  Perhaps this should have been integrated as an extension like most of the other editors that can use Emmet.
