4301|Alex forwarding this to you since I think it has to do with how we render line numbers. Feel free to give back to me 😊
4302|Closing this one since we had good UX discussion in December which capture the direction where we want to better.
4303|This is coming for december.
4304|Closing as duplicate.
4305|Yep, it definitely gets called during shutdown and also when I open a different workspace path.  For me, the extension upgrade scenario was the biggest problem that `deactivate` would solve because the upgrade doesn't succeed while my language server process is still running (it's in the extension folder).  Can this method be called at extension upgrade time too?  To clarify, my extension should be deactivated before the extension upgrade process starts.
4306|"My debug adapter configuration uses `program` instead of `runtime` and it looks like this change only passes along arguments for adapters using `runtime`.  Is that the case?  Here's my configuration:  ``` json                 ""type"": ""PowerShell"",                 ""enableBreakpointsFor"": { ""languageIds"": [""powershell""] },                 ""program"": ""bin/Microsoft.PowerShell.EditorServices.Host.DebugAdapter.cmd"", ```  I'd like for it to be:  ``` json                 ""type"": ""PowerShell"",                 ""enableBreakpointsFor"": { ""languageIds"": [""powershell""] },                 ""program"": ""bin/Microsoft.PowerShell.EditorServices.Host.exe"",                 ""args"": [""/debugAdapter""] ```  I currently have to use a .cmd file to pass along the `/debugAdapter` parameter to my host process."
4307|Seeing the same thing on OSX with `ElectronHelper`.
4308|The change is intended to pass both. So your case should work, checkout  https://github.com/Microsoft/vscode/blob/master/src/vs/workbench/parts/debug/node/rawDebugSession.ts#L284
4309|Cool!  I think I was misunderstanding the Promise flow there but it makes sense now.  Thanks!
4310|Yeah I should simplify that..
4311|Issue #567 tracks the deactivate on shutdown scenario.  Reopening this issue to track deactivate during an extension upgrade.
4312|@BleyChen Also given the questions in #1319 I wonder whether you are trying to debug code that is running in the renderer process and not in the extension host. This could explain the timeout. So what is your debugging scenario and setup?
4313|@prashaantt did you also try this on 0.10.4? https://github.com/Microsoft/vscode/wiki/December-Pre-Release. The query has been improved in this version.
4314|How about an optional `CompletionItem.docUri` that would show up as a little link on the right. Something like this, but less ugly:  ![image](https://cloud.githubusercontent.com/assets/2192439/11902674/eb20b9ec-a570-11e5-95b7-df0f5d061e5b.png)  Most of the time you don't need the full doc, but sometimes you do.
4315|> We thought you guys might've provided somewhat tighter setup for validation. XML is not a strict language, hence the language API is not an exact fit...  Can you help me to understand the above better?   @ErjanGavalji did you compare the CompletionProvider interface with Autocomplete-plus. Can you elaborate what you are missing. CompletionProvider doesn't make assumptions about the language.
4316|"Was able to reproduce the tsconfig.json file lock again. Here's the output to `handle.exe`:  ``` Handle v4.0 Copyright (C) 1997-2014 Mark Russinovich Sysinternals - www.sysinternals.com  code.exe pid: 16136 type: File 24C: C:\VSS.UI.Utilities\VSS .UI.Utilities\tsconfig.json ```  Process Explorer shows this is the command line for PID 16136:  ``` ""C:\Program Files (x86)\Microsoft VS Code\code.exe"" ""c:\Program Files (x86)\Microsoft VS Code\resources\app\extensions\typescript\out\utils\electronForkStart"" ""c:\Program Files (x86)\Microsoft VS Code\resources\app\extensions\typescript\server\typescript\lib\tsserver.js"" ```  After exiting Visual Studio Code the tsconfig.json file was deleted."
4317|I think the deletion of the tsconfig.json file makes this a pretty critical bug.   The first time it happened it took me a while to figure out what happened. The worse part is that the built in git client didn't pick up the change for a while, so I didn't notice anything missing. If for some reason someone was working without source control it would be a nightmare to figure out why intellisense doesn't work anymore.
4318|@alexandrudima Thank you for confirming that it's a bug. I wasn't really sure how to dig into this further, so I appreciate your help in identifying the root cause.  Cheers, Trevor Sullivan
4319|The 'Format Code' command also turns `export default [str, fn];` into `export default[str, fn];` which seems to work. Is this still valid code? And could this contribute to the problem?
4320|Should be fixed in next release I think #938
4321|Hi **@xaverh**, I'm your friendly neighborhood Microsoft Pull Request Bot (You can call me MSBOT). Thanks for your contribution!     <span>         This seems like a small (but important) contribution, so no Contribution License Agreement is required at this point. Real humans will now evaluate your PR.     </span>  TTYL, MSBOT;
4322|We've updated our yo docker tools to use docker.debug /docker.release to enable developers to compose up multiple environments. This means our scaffolding is generating assets that hide the docker editor features. Is it possible to get this in the January 2016 milestone?
4323|Or at least allow a configurable set for Mac OS style keyboard shortcuts, so that way people who might use the same tool on both MS and Mac platforms can keep the shortcuts the same in both places.
4324|+1 - Glad to see this has made the backlog! Just had to jump back into Visual Studio to do a replace in files and was disappointed to find it missing in Code.
4325|I'm eagerly awaiting this also. Don't forget to close this UserVoice suggestion when it's complete. https://visualstudio.uservoice.com/forums/293070-visual-studio-code/suggestions/7782546-release-monaco-javascript-code-editor
4326|This is a bug, not a feature request!  I got the same problem: Using the latest TypeScript 1.7.5, target set to `es6` and invoking `tsc` on the commandline yields no compile errors and async/await work fine, latest vscode will under line all async functions red. Highlighting it says that experimentalAsyncFunctions should be enabled in the compiler, although I _do_ have this in the `compilerOptions` section of `tsconfig.json` set.  I bet the vscode internal TypeScript compiler is not setting the `--experimentalAsyncFunctions` flag, and thus thinks the code is wrong (although it isn't).
4327|I can confirm that ctrl-[ and ctrl-] still indent/dedent code as before.
4328|Just in case anyone asks: OS: Ubuntu 15.10 Kernel: Linux 4.3.0 for Intel x86 Code: 0.10.4
4329|"Correcting my previous comment: My `tsconfig.json` was mislocated and thus not loaded properly. It actually DOES work if you put `""experimentalAsyncFunctions"": true` into your `tsconfig.json`. So this can by workaround by having a tsconfig.json with that setting set (which is not a real fix as using a tsconfig.josn is optional for typescript projects). I had to restart vscode for the settings to take effect."
4330|Definitely would like this behavior.
4331|@jwulf - convinced after watching your [video](https://www.youtube.com/watch?v=badlvpaSMn8) :smile:
4332|@bpasero I was just checking back on the status of this. Also, I attached a partial error report when it crashed again. [vscode_crash.txt](https://github.com/Microsoft/vscode/files/67179/vscode_crash.txt)
4333|Yeah, Visual Studio and Notepad++ do this as well.  I was looking into this, but I backed off because I wasn't sure how to appropriately make windows depend on their contained editors (or whether it would even be appropriate to do so). If you guys had any guidance on it, I'd be glad to work on it.
4334|Nevermind found it in Goto menu.
4335|CC @chrisdias
4336|@bpasero I think this is the eager go to def
