24001|NEEEEED! I use this constantly! feels alien without it and so long winded..
24002|I also have this issue but can't find out the fix by this, Pls Detail!
24003|+1 this is a must have
24004|This would be very valuable for the CppTools extension as well - we're currently bundling native binaries for the language service and debugger integration for every platform we support, and it's getting unwieldy.  Being able to acquire only the binaries relevant to the platform would be a big gain for us.
24005|I tested with the latest release 1.1.1 on Mac, the behavior is same as before. Really hope this can be solved soon and provide the experience like it on Windows  Thanks for your great work
24006|## With Tabs  ![tabs-02a-light](https://cloud.githubusercontent.com/assets/11839736/15731500/75d4de42-282a-11e6-9573-691d6d9d2fe3.png) ![tabs-02a](https://cloud.githubusercontent.com/assets/11839736/15731501/75d51dd0-282a-11e6-9f89-92da4d46eae8.png)  ## Tabs disabled  ![tabs-disabled-02a](https://cloud.githubusercontent.com/assets/11839736/15731825/c434f962-282c-11e6-9e77-5fbe7726e27a.png)
24007|"@Tyriar how to use in os x   ``` { ""key"": ""ctrl+shift+t"",          ""command"": ""launcher.terminal"" } ```  no use"
24008|See the refinement here https://github.com/Microsoft/vscode/issues/7058#issuecomment-223175779
24009|See the refinement here https://github.com/Microsoft/vscode/issues/7058#issuecomment-223175779
24010|@bpasero here are the icons (I modified existing icons to fit our current icon style and this particular need). [stackView icons.zip](https://github.com/Microsoft/vscode/files/294711/stackView.icons.zip)
24011|The change is not working since the outline style is not applied to the webview but to the body of the displayed document(s).
24012|@Tyriar In Windows, I can't copy string from terminal page, I think this feature is necessary
24013|I think this issue is kind of a dup of #6978
24014|@xJoeyv please take a look at https://github.com/rubyide/vscode-ruby/wiki to check whether you have installed the dependencies correctly, otherwise please file an issue there.
